timestamp,url,reason
2025-09-08T20:55:42.467851,https://www.youtube.com/watch?v=dQw4w9WgXcQ,Error: YouTube transcript extraction failed with Bright Data proxy: Diarization failed for dQw4w9WgXcQ (https://www.youtube.com/watch?v=dQw4w9WgXcQ).
2025-09-08T20:57:47.742194,https://www.youtube.com/watch?v=dQw4w9WgXcQ,Error: YouTube transcript extraction failed with Bright Data proxy: Diarization failed for dQw4w9WgXcQ (https://www.youtube.com/watch?v=dQw4w9WgXcQ).
